n c 
  4.011e+06 -8.613e-17 
  4.012e+06 -8.613e-17 
  4.012e+06 -8.613e-17 
  4.012e+06 -8.613e-17 
  4.012e+06 -8.613e-17 
  4.012e+06 -8.613e-17 
  4.012e+06 -8.613e-17 
  4.012e+06 -8.613e-17 
  4.012e+06 -8.613e-17 
  4.012e+06 -8.613e-17 
  4.012e+06 -8.613e-17 
  4.012e+06 -8.613e-17 
  4.013e+06 -8.613e-17 
  4.013e+06 -8.613e-17 
  4.013e+06 -8.613e-17 
  4.013e+06 -8.613e-17 
  4.013e+06 -8.613e-17 
  4.013e+06 -8.613e-17 
  4.013e+06 -8.613e-17 
  4.013e+06 -8.613e-17 
  4.013e+06 -8.613e-17 
  4.014e+06 -8.613e-17 
  4.014e+06 -8.613e-17 
  4.014e+06 -8.613e-17 
  4.014e+06 -8.613e-17 
  4.014e+06 -8.613e-17 
  4.014e+06 -8.613e-17 
  4.014e+06 -8.613e-17 
  4.014e+06 -8.613e-17 
  4.014e+06 -8.613e-17 
  4.014e+06 -8.613e-17 
  4.014e+06 -8.613e-17 
  4.015e+06 -8.613e-17 
  4.015e+06 -8.613e-17 
  4.015e+06 -8.613e-17 
  4.015e+06 -8.613e-17 
  4.015e+06 -8.613e-17 
  4.015e+06 -8.613e-17 
  4.015e+06 -8.613e-17 
  4.015e+06 -8.613e-17 
  4.015e+06 -8.613e-17 
  4.016e+06 -8.613e-17 
  4.016e+06 -8.613e-17 
  4.016e+06 -8.613e-17 
  4.016e+06 -8.613e-17 
  4.016e+06 -8.613e-17 
  4.016e+06 -8.613e-17 
  4.016e+06 -8.613e-17 
  4.016e+06 -8.613e-17 
  4.016e+06 -8.613e-17 
  4.016e+06 -8.613e-17 
  4.016e+06 -8.613e-17 
  4.017e+06 -8.613e-17 
  4.017e+06 -8.613e-17 
  4.017e+06 -8.613e-17 
  4.017e+06 -8.613e-17 
  4.017e+06 -8.613e-17 
  4.017e+06 -8.613e-17 
  4.017e+06 -8.613e-17 
  4.017e+06 -8.613e-17 
  4.017e+06 -8.613e-17 
  4.018e+06 -8.613e-17 
  4.018e+06 -8.613e-17 
  4.018e+06 -8.613e-17 
  4.018e+06 -8.613e-17 
  4.018e+06 -8.613e-17 
  4.018e+06 -8.613e-17 
  4.018e+06 -8.613e-17 
  4.018e+06 -8.613e-17 
  4.018e+06 -8.613e-17 
  4.018e+06 -8.613e-17 
  4.018e+06 -8.613e-17 
  4.019e+06 -8.613e-17 
  4.019e+06 -8.613e-17 
  4.019e+06 -8.613e-17 
  4.019e+06 -8.613e-17 
  4.019e+06 -8.613e-17 
  4.019e+06 -8.613e-17 
  4.019e+06 -8.613e-17 
  4.019e+06 -8.613e-17 
  4.019e+06 -8.613e-17 
  4.020e+06 -8.613e-17 
  4.020e+06 -8.613e-17 
  4.020e+06 -8.613e-17 
  4.020e+06 -8.613e-17 
  4.020e+06 -8.613e-17 
  4.020e+06 -8.613e-17 
  4.020e+06 -8.613e-17 
  4.020e+06 -8.613e-17 
  4.020e+06 -8.613e-17 
  4.020e+06 -8.613e-17 
  4.020e+06 -8.613e-17 
  4.021e+06 -8.613e-17 
  4.021e+06 -8.613e-17 
  4.021e+06 -8.613e-17 
  4.021e+06 -8.613e-17 
  4.021e+06 -8.613e-17 
  4.021e+06 -8.613e-17 
  4.021e+06 -8.613e-17 
  4.021e+06 -8.613e-17 
  4.021e+06 -8.613e-17 
  4.022e+06 -8.613e-17 
  4.022e+06 -8.613e-17 
  4.022e+06 -8.613e-17 
  4.022e+06 -8.613e-17 
  4.022e+06 -8.613e-17 
  4.022e+06 -8.613e-17 
  4.022e+06 -8.613e-17 
  4.022e+06 -8.613e-17 
  4.022e+06 -8.613e-17 
  4.022e+06 -8.613e-17 
  4.022e+06 -8.613e-17 
  4.023e+06 -8.613e-17 
  4.023e+06 -8.613e-17 
  4.023e+06 -8.613e-17 
  4.023e+06 -8.613e-17 
  4.023e+06 -8.613e-17 
  4.023e+06 -8.613e-17 
  4.023e+06 -8.613e-17 
  4.023e+06 -8.613e-17 
  4.023e+06 -8.613e-17 
  4.024e+06 -8.613e-17 
  4.024e+06 -8.613e-17 
  4.024e+06 -8.613e-17 
  4.024e+06 -8.613e-17 
  4.024e+06 -8.613e-17 
  4.024e+06 -8.613e-17 
  4.024e+06 -8.613e-17 
  4.024e+06 -8.613e-17 
  4.024e+06 -8.613e-17 
  4.024e+06 -8.613e-17 
  4.024e+06 -8.613e-17 
  4.025e+06 -8.613e-17 
  4.025e+06 -8.613e-17 
  4.025e+06 -8.613e-17 
  4.025e+06 -8.613e-17 
  4.025e+06 -8.613e-17 
  4.025e+06 -8.613e-17 
  4.025e+06 -8.613e-17 
  4.025e+06 -8.613e-17 
  4.025e+06 -8.613e-17 
  4.026e+06 -8.613e-17 
  4.026e+06 -8.613e-17 
  4.026e+06 -8.613e-17 
  4.026e+06 -8.613e-17 
  4.026e+06 -8.613e-17 
  4.026e+06 -8.613e-17 
  4.026e+06 -8.613e-17 
  4.026e+06 -8.613e-17 
  4.026e+06 -8.613e-17 
  4.026e+06 -8.613e-17 
  4.026e+06 -8.613e-17 
  4.027e+06 -8.613e-17 
  4.027e+06 -8.613e-17 
  4.027e+06 -8.613e-17 
  4.027e+06 -8.613e-17 
  4.027e+06 -8.613e-17 
  4.027e+06 -8.613e-17 
  4.027e+06 -8.613e-17 
  4.027e+06 -8.613e-17 
  4.027e+06 -8.613e-17 
  4.028e+06 -8.613e-17 
  4.028e+06 -8.613e-17 
  4.028e+06 -8.613e-17 
  4.028e+06 -8.613e-17 
  4.028e+06 -8.613e-17 
  4.028e+06 -8.613e-17 
  4.028e+06 -8.613e-17 
  4.028e+06 -8.613e-17 
  4.028e+06 -8.613e-17 
  4.028e+06 -8.613e-17 
  4.028e+06 -8.613e-17 
  4.029e+06 -8.613e-17 
  4.029e+06 -8.613e-17 
  4.029e+06 -8.613e-17 
  4.029e+06 -8.613e-17 
  4.029e+06 -8.613e-17 
  4.029e+06 -8.613e-17 
  4.029e+06 -8.613e-17 
  4.029e+06 -8.613e-17 
  4.029e+06 -8.613e-17 
  4.030e+06 -8.613e-17 
  4.030e+06 -8.613e-17 
  4.030e+06 -8.613e-17 
  4.030e+06 -8.613e-17 
  4.030e+06 -8.613e-17 
  4.030e+06 -8.613e-17 
  4.030e+06 -8.613e-17 
  4.030e+06 -8.613e-17 
  4.030e+06 -8.613e-17 
  4.030e+06 -8.613e-17 
  4.030e+06 -8.613e-17 
  4.031e+06 -8.613e-17 
  4.031e+06 -8.613e-17 
  4.031e+06 -8.613e-17 
  4.031e+06 -8.613e-17 
  4.031e+06 -8.613e-17 
  4.031e+06 -8.613e-17 
  4.031e+06 -8.613e-17 
  4.031e+06 -8.613e-17 
  4.031e+06 -8.613e-17 
  4.032e+06 -8.613e-17 
  4.032e+06 -8.613e-17 
  4.032e+06 -8.613e-17 
  4.032e+06 -8.613e-17 
  4.032e+06 -8.613e-17 
  4.032e+06 -8.613e-17 
  4.032e+06 -8.613e-17 
  4.032e+06 -8.613e-17 
  4.032e+06 -8.613e-17 
  4.032e+06 -8.613e-17 
  4.032e+06 -8.613e-17 
  4.033e+06 -8.613e-17 
  4.033e+06 -8.613e-17 
  4.033e+06 -8.613e-17 
  4.033e+06 -8.613e-17 
  4.033e+06 -8.613e-17 
  4.033e+06 -8.613e-17 
  4.033e+06 -8.613e-17 
  4.033e+06 -8.613e-17 
  4.033e+06 -8.613e-17 
  4.034e+06 -8.613e-17 
  4.034e+06 -8.613e-17 
  4.034e+06 -8.613e-17 
  4.034e+06 -8.613e-17 
  4.034e+06 -8.613e-17 
  4.034e+06 -8.613e-17 
  4.034e+06 -8.613e-17 
  4.034e+06 -8.613e-17 
  4.034e+06 -8.613e-17 
  4.034e+06 -8.613e-17 
  4.034e+06 -8.613e-17 
  4.035e+06 -8.613e-17 
  4.035e+06 -8.613e-17 
  4.035e+06 -8.613e-17 
  4.035e+06 -8.613e-17 
  4.035e+06 -8.613e-17 
  4.035e+06 -8.613e-17 
  4.035e+06 -8.613e-17 
  4.035e+06 -8.613e-17 
  4.035e+06 -8.613e-17 
  4.036e+06 -8.613e-17 
  4.036e+06 -8.613e-17 
  4.036e+06 -8.613e-17 
  4.036e+06 -8.613e-17 
  4.036e+06 -8.613e-17 
  4.036e+06 -8.613e-17 
  4.036e+06 -8.613e-17 
  4.036e+06 -8.613e-17 
  4.036e+06 -8.613e-17 
  4.036e+06 -8.613e-17 
  4.036e+06 -8.613e-17 
  4.037e+06 -8.613e-17 
  4.037e+06 -8.613e-17 
  4.037e+06 -8.613e-17 
  4.037e+06 -8.613e-17 
  4.037e+06 -8.613e-17 
  4.037e+06 -8.613e-17 
  4.037e+06 -8.613e-17 
  4.037e+06 -8.613e-17 
  4.037e+06 -8.613e-17 
  4.038e+06 -8.613e-17 
  4.038e+06 -8.613e-17 
  4.038e+06 -8.613e-17 
  4.038e+06 -8.613e-17 
  4.038e+06 -8.613e-17 
  4.038e+06 -8.613e-17 
  4.038e+06 -8.613e-17 
  4.038e+06 -8.613e-17 
  4.038e+06 -8.613e-17 
  4.038e+06 -8.613e-17 
  4.038e+06 -8.613e-17 
  4.039e+06 -8.613e-17 
  4.039e+06 -8.613e-17 
  4.039e+06 -8.613e-17 
  4.039e+06 -8.613e-17 
  4.039e+06 -8.613e-17 
  4.039e+06 -8.613e-17 
  4.039e+06 -8.613e-17 
  4.039e+06 -8.613e-17 
  4.039e+06 -8.613e-17 
  4.040e+06 -8.613e-17 
  4.040e+06 -8.613e-17 
  4.040e+06 -8.613e-17 
  4.040e+06 -8.613e-17 
  4.040e+06 -8.613e-17 
  4.040e+06 -8.613e-17 
  4.040e+06 -8.613e-17 
  4.040e+06 -8.613e-17 
  4.040e+06 -8.613e-17 
  4.040e+06 -8.613e-17 
  4.040e+06 -8.613e-17 
  4.041e+06 -8.613e-17 
  4.041e+06 -8.613e-17 
  4.041e+06 -8.613e-17 
  4.041e+06 -8.613e-17 
  4.041e+06 -8.613e-17 
  4.041e+06 -8.613e-17 
  4.041e+06 -8.613e-17 
  4.041e+06 -8.613e-17 
  4.041e+06 -8.613e-17 
  4.042e+06 -8.613e-17 
  4.042e+06 -8.613e-17 
  4.042e+06 -8.613e-17 
  4.042e+06 -8.613e-17 
  4.042e+06 -8.613e-17 
  4.042e+06 -8.613e-17 
  4.042e+06 -8.613e-17 
  4.042e+06 -8.613e-17 
  4.042e+06 -8.613e-17 
  4.042e+06 -8.613e-17 
  4.042e+06 -8.613e-17 
  4.043e+06 -8.613e-17 
  4.043e+06 -8.613e-17 
  4.043e+06 -8.613e-17 
  4.043e+06 -8.613e-17 
  4.043e+06 -8.613e-17 
  4.043e+06 -8.613e-17 
  4.043e+06 -8.613e-17 
  4.043e+06 -8.613e-17 
  4.043e+06 -8.613e-17 
  4.044e+06 -8.613e-17 
  4.044e+06 -8.613e-17 
  4.044e+06 -8.613e-17 
  4.044e+06 -8.613e-17 
  4.044e+06 -8.613e-17 
  4.044e+06 -8.613e-17 
  4.044e+06 -8.613e-17 
  4.044e+06 -8.613e-17 
  4.044e+06 -8.613e-17 
  4.044e+06 -8.613e-17 
  4.044e+06 -8.613e-17 
  4.045e+06 -8.613e-17 
  4.045e+06 -8.613e-17 
  4.045e+06 -8.613e-17 
  4.045e+06 -8.613e-17 
  4.045e+06 -8.613e-17 
  4.045e+06 -8.613e-17 
  4.045e+06 -8.613e-17 
  4.045e+06 -8.613e-17 
  4.045e+06 -8.613e-17 
  4.046e+06 -8.613e-17 
  4.046e+06 -8.613e-17 
  4.046e+06 -8.613e-17 
  4.046e+06 -8.613e-17 
  4.046e+06 -8.613e-17 
  4.046e+06 -8.613e-17 
  4.046e+06 -8.613e-17 
  4.046e+06 -8.613e-17 
  4.046e+06 -8.613e-17 
  4.046e+06 -8.613e-17 
  4.046e+06 -8.613e-17 
  4.047e+06 -8.613e-17 
  4.047e+06 -8.613e-17 
  4.047e+06 -8.613e-17 
  4.047e+06 -8.613e-17 
  4.047e+06 -8.613e-17 
  4.047e+06 -8.613e-17 
  4.047e+06 -8.613e-17 
  4.047e+06 -8.613e-17 
  4.047e+06 -8.613e-17 
  4.048e+06 -8.613e-17 
  4.048e+06 -8.613e-17 
  4.048e+06 -8.613e-17 
  4.048e+06 -8.613e-17 
  4.048e+06 -8.613e-17 
  4.048e+06 -8.613e-17 
  4.048e+06 -8.613e-17 
  4.048e+06 -8.613e-17 
  4.048e+06 -8.613e-17 
  4.048e+06 -8.613e-17 
  4.048e+06 -8.613e-17 
  4.049e+06 -8.613e-17 
  4.049e+06 -8.613e-17 
  4.049e+06 -8.613e-17 
  4.049e+06 -8.613e-17 
  4.049e+06 -8.613e-17 
  4.049e+06 -8.613e-17 
  4.049e+06 -8.613e-17 
  4.049e+06 -8.613e-17 
  4.049e+06 -8.613e-17 
  4.050e+06 -8.613e-17 
  4.050e+06 -8.613e-17 
  4.050e+06 -8.613e-17 
  4.050e+06 -8.613e-17 
  4.050e+06 -8.613e-17 
  4.050e+06 -8.613e-17 
